latitude,longitude,GEOID,County,State_Abbrev,Geo_ID,closest_plant,distance,plant_capacity
40.6506935615,-123.112627727,6105,Trinity County,CA,0500000US06105,Diablo Canyon Nuclear Power Plant,395.0,2323.0
36.220156659,-118.80047248,6107,Tulare County,CA,0500000US06107,Diablo Canyon Nuclear Power Plant,135.0,2323.0
38.0276014047,-119.95475358,6109,Tuolumne County,CA,0500000US06109,Diablo Canyon Nuclear Power Plant,201.0,2323.0
34.3575285169,-119.126027193,6111,Ventura County,CA,0500000US06111,Diablo Canyon Nuclear Power Plant,115.0,2323.0
38.6866603948,-121.90161702,6113,Yolo County,CA,0500000US06113,Diablo Canyon Nuclear Power Plant,247.0,2323.0
39.2690076722,-121.351262732,6115,Yuba County,CA,0500000US06115,Diablo Canyon Nuclear Power Plant,282.0,2323.0
39.8736400746,-104.337801716,8001,Adams County,CO,0500000US08001,Cooper Nuclear Station,461.0,801.0
37.5728931402,-105.788288197,8003,Alamosa County,CO,0500000US08003,Palo Verde Nuclear Generating Station,492.0,4209.6
39.6497752303,-104.339234024,8005,Arapahoe County,CO,0500000US08005,Cooper Nuclear Station,463.0,801.0
37.1936094363,-107.048288324,8007,Archuleta County,CO,0500000US08007,Palo Verde Nuclear Generating Station,420.0,4209.6
37.3191787991,-102.560476646,8009,Baca County,CO,0500000US08009,Wolf Creek Generating Station,380.0,1267.7
37.9550855775,-103.071704571,8011,Bent County,CO,0500000US08011,Wolf Creek Generating Station,402.0,1267.7
40.0924597674,-105.35770567,8013,Boulder County,CO,0500000US08013,Cooper Nuclear Station,513.0,801.0
39.9541358004,-105.052664798,8014,Broomfield County,CO,0500000US08014,Cooper Nuclear Station,498.0,801.0
38.7469030854,-106.194066665,8015,Chaffee County,CO,0500000US08015,Palo Verde Nuclear Generating Station,525.0,4209.6
38.8279397207,-102.603395824,8017,Cheyenne County,CO,0500000US08017,Wolf Creek Generating Station,376.0,1267.7
39.6890538531,-105.64436349,8019,Clear Creek County,CO,0500000US08019,Cooper Nuclear Station,531.0,801.0
37.2006875346,-106.191627951,8021,Conejos County,CO,0500000US08021,Palo Verde Nuclear Generating Station,459.0,4209.6
37.2779522735,-105.428249706,8023,Costilla County,CO,0500000US08023,Palo Verde Nuclear Generating Station,498.0,4209.6
38.326661062,-103.784825661,8025,Crowley County,CO,0500000US08025,Wolf Creek Generating Station,439.0,1267.7
38.1086779015,-105.367471778,8027,Custer County,CO,0500000US08027,Wolf Creek Generating Station,526.0,1267.7
38.8613737904,-107.862876811,8029,Delta County,CO,0500000US08029,Palo Verde Nuclear Generating Station,470.0,4209.6
39.7621646287,-104.875801423,8031,Denver County,CO,0500000US08031,Cooper Nuclear Station,490.0,801.0
37.7516108062,-108.517265273,8033,Dolores County,CO,0500000US08033,Palo Verde Nuclear Generating Station,388.0,4209.6
39.3297243092,-104.929559461,8035,Douglas County,CO,0500000US08035,Cooper Nuclear Station,498.0,801.0
39.6278256159,-106.695299259,8037,Eagle County,CO,0500000US08037,Palo Verde Nuclear Generating Station,550.0,4209.6
39.2865595002,-104.13588983,8039,Elbert County,CO,0500000US08039,Cooper Nuclear Station,457.0,801.0
38.8320890915,-104.525584561,8041,El Paso County,CO,0500000US08041,Wolf Creek Generating Station,479.0,1267.7
38.4729724659,-105.439657054,8043,Fremont County,CO,0500000US08043,Wolf Creek Generating Station,528.0,1267.7
39.599307179,-107.903956154,8045,Garfield County,CO,0500000US08045,Palo Verde Nuclear Generating Station,510.0,4209.6
39.8575436237,-105.522621196,8047,Gilpin County,CO,0500000US08047,Cooper Nuclear Station,523.0,801.0
40.102614944,-106.118358313,8049,Grand County,CO,0500000US08049,Cooper Nuclear Station,553.0,801.0
38.6667977063,-107.031700114,8051,Gunnison County,CO,0500000US08051,Palo Verde Nuclear Generating Station,489.0,4209.6
37.8213415755,-107.300311758,8053,Hinsdale County,CO,0500000US08053,Palo Verde Nuclear Generating Station,437.0,4209.6
37.6846796381,-104.960584534,8055,Huerfano County,CO,0500000US08055,Wolf Creek Generating Station,506.0,1267.7
40.6664326842,-106.342794688,8057,Jackson County,CO,0500000US08057,Cooper Nuclear Station,562.0,801.0
39.5864284092,-105.250466793,8059,Jefferson County,CO,0500000US08059,Cooper Nuclear Station,511.0,801.0
38.4326851414,-102.740340455,8061,Kiowa County,CO,0500000US08061,Wolf Creek Generating Station,382.0,1267.7
39.3054413227,-102.602887422,8063,Kit Carson County,CO,0500000US08063,Cooper Nuclear Station,376.0,801.0
39.2023794705,-106.344837734,8065,Lake County,CO,0500000US08065,Palo Verde Nuclear Generating Station,541.0,4209.6
37.286581954,-107.843270687,8067,La Plata County,CO,0500000US08067,Palo Verde Nuclear Generating Station,390.0,4209.6
40.6664172232,-105.461144451,8069,Larimer County,CO,0500000US08069,Cooper Nuclear Station,516.0,801.0
37.3158384919,-104.03869984,8071,Las Animas County,CO,0500000US08071,Wolf Creek Generating Station,460.0,1267.7
38.9880685587,-103.513965366,8073,Lincoln County,CO,0500000US08073,Wolf Creek Generating Station,425.0,1267.7
40.7246687188,-103.110095731,8075,Logan County,CO,0500000US08075,Cooper Nuclear Station,393.0,801.0
39.0182904955,-108.466440182,8077,Mesa County,CO,0500000US08077,Palo Verde Nuclear Generating Station,460.0,4209.6
37.6689956825,-106.924094646,8079,Mineral County,CO,0500000US08079,Palo Verde Nuclear Generating Station,446.0,4209.6
40.61842222,-108.207290604,8081,Moffat County,CO,0500000US08081,Palo Verde Nuclear Generating Station,561.0,4209.6
37.3384339705,-108.596669828,8083,Montezuma County,CO,0500000US08083,Palo Verde Nuclear Generating Station,364.0,4209.6
38.4021560325,-108.269451135,8085,Montrose County,CO,0500000US08085,Palo Verde Nuclear Generating Station,431.0,4209.6
40.2627443761,-103.809822237,8087,Morgan County,CO,0500000US08087,Cooper Nuclear Station,430.0,801.0
37.9027017254,-103.716445685,8089,Otero County,CO,0500000US08089,Wolf Creek Generating Station,437.0,1267.7
38.1554971802,-107.76931682,8091,Ouray County,CO,0500000US08091,Palo Verde Nuclear Generating Station,436.0,4209.6
39.1193028617,-105.717174716,8093,Park County,CO,0500000US08093,Cooper Nuclear Station,542.0,801.0
40.5938843197,-102.357579601,8095,Phillips County,CO,0500000US08095,Cooper Nuclear Station,353.0,801.0
39.2171057452,-106.916577749,8097,Pitkin County,CO,0500000US08097,Palo Verde Nuclear Generating Station,521.0,4209.6
37.9551831858,-102.393348977,8099,Prowers County,CO,0500000US08099,Wolf Creek Generating Station,365.0,1267.7
38.1734202345,-104.512845555,8101,Pueblo County,CO,0500000US08101,Wolf Creek Generating Station,479.0,1267.7
39.9798357499,-108.217225788,8103,Rio Blanco County,CO,0500000US08103,Palo Verde Nuclear Generating Station,523.0,4209.6
37.5825228172,-106.38321036,8105,Rio Grande County,CO,0500000US08105,Palo Verde Nuclear Generating Station,465.0,4209.6
40.4850679408,-106.991193187,8107,Routt County,CO,0500000US08107,Palo Verde Nuclear Generating Station,588.0,4209.6
38.0805527548,-106.281555562,8109,Saguache County,CO,0500000US08109,Palo Verde Nuclear Generating Station,491.0,4209.6
37.764043073,-107.676147275,8111,San Juan County,CO,0500000US08111,Palo Verde Nuclear Generating Station,420.0,4209.6
38.0037403985,-108.405922131,8113,San Miguel County,CO,0500000US08113,Palo Verde Nuclear Generating Station,405.0,4209.6
40.8759049641,-102.351791195,8115,Sedgwick County,CO,0500000US08115,Cooper Nuclear Station,354.0,801.0
39.634170806,-106.116379137,8117,Summit County,CO,0500000US08117,Cooper Nuclear Station,556.0,801.0
38.8821720468,-105.161826391,8119,Teller County,CO,0500000US08119,Wolf Creek Generating Station,513.0,1267.7
39.9710617874,-103.201252881,8121,Washington County,CO,0500000US08121,Cooper Nuclear Station,400.0,801.0
40.5548298977,-104.392531357,8123,Weld County,CO,0500000US08123,Cooper Nuclear Station,460.0,801.0
40.0028993432,-102.424226323,8125,Yuma County,CO,0500000US08125,Cooper Nuclear Station,359.0,801.0
41.2249600832,-73.3712046145,9001,Fairfield County,CT,0500000US09001,Indian Point Nuclear Power Plant,30.0,1012.0
41.8064287933,-72.7328122495,9003,Hartford County,CT,0500000US09003,Millstone Power Station,45.0,2162.9
41.7924983178,-73.2453207905,9005,Litchfield County,CT,0500000US09005,Indian Point Nuclear Power Plant,51.0,1012.0
41.4353818043,-72.5231194296,9007,Middlesex County,CT,0500000US09007,Millstone Power Station,20.0,2162.9
41.3488242868,-72.8998576911,9009,New Haven County,CT,0500000US09009,Millstone Power Station,38.0,2162.9
41.4667862464,-72.1065129033,9011,New London County,CT,0500000US09011,Millstone Power Station,11.0,2162.9
41.855065982,-72.3365016791,9013,Tolland County,CT,0500000US09013,Millstone Power Station,39.0,2162.9
41.8300455104,-71.9874782796,9015,Windham County,CT,0500000US09015,Millstone Power Station,37.0,2162.9
39.0959545402,-75.5046137018,10001,Kent County,DE,0500000US10001,Salem Nuclear Generating Station,25.0,2381.8
39.5783299005,-75.6389781252,10003,New Castle County,DE,0500000US10003,Hope Creek Generating Station,9.0,1290.7
38.6832973547,-75.3395417153,10005,Sussex County,DE,0500000US10005,Hope Creek Generating Station,55.0,1290.7
38.9047737146,-77.0163026702,11001,District of Columbia,DC,0500000US11001,Calvert Cliffs Nuclear Power Plant,45.0,1850.4
29.6747549911,-82.3577015483,12001,Alachua County,FL,0500000US12001,Edwin I. Hatch Nuclear Plant,156.0,1848.0
30.331070985,-82.2845872684,12003,Baker County,FL,0500000US12003,Edwin I. Hatch Nuclear Plant,111.0,1848.0
30.237646533,-85.6326228076,12005,Bay County,FL,0500000US12005,Joseph M. Farley Nuclear Plant,75.0,1776.4
29.9499595746,-82.1687777662,12007,Bradford County,FL,0500000US12007,Edwin I. Hatch Nuclear Plant,137.0,1848.0
28.300314142,-80.7012054832,12009,Brevard County,FL,0500000US12009,St. Lucie Plant,71.0,2160.0
26.1518560378,-80.4558842537,12011,Broward County,FL,0500000US12011,Turkey Point Nuclear Station,50.0,2861.2
30.4060343343,-85.1972071433,12013,Calhoun County,FL,0500000US12013,Joseph M. Farley Nuclear Plant,57.0,1776.4
26.8998432654,-81.9503159678,12015,Charlotte County,FL,0500000US12015,St. Lucie Plant,109.0,2160.0
28.8475696914,-82.5201067311,12017,Citrus County,FL,0500000US12017,St. Lucie Plant,173.0,2160.0
29.9830664456,-81.8578845259,12019,Clay County,FL,0500000US12019,Edwin I. Hatch Nuclear Plant,138.0,1848.0
26.0992389901,-81.3809730552,12021,Collier County,FL,0500000US12021,Turkey Point Nuclear Station,80.0,2861.2
30.2242399397,-82.6215388925,12023,Columbia County,FL,0500000US12023,Edwin I. Hatch Nuclear Plant,119.0,1848.0
27.1863023348,-81.8094429515,12027,DeSoto County,FL,0500000US12027,St. Lucie Plant,97.0,2160.0
29.5812415277,-83.1870324531,12029,Dixie County,FL,0500000US12029,Joseph M. Farley Nuclear Plant,161.0,1776.4
30.3354403303,-81.6480093213,12031,Duval County,FL,0500000US12031,Edwin I. Hatch Nuclear Plant,118.0,1848.0
30.6143960313,-87.3413643298,12033,Escambia County,FL,0500000US12033,Joseph M. Farley Nuclear Plant,139.0,1776.4
29.4711426482,-81.2929913884,12035,Flagler County,FL,0500000US12035,St. Lucie Plant,160.0,2160.0
29.8116835857,-84.8004565948,12037,Franklin County,FL,0500000US12037,Joseph M. Farley Nuclear Plant,99.0,1776.4
30.5794688821,-84.6135993294,12039,Gadsden County,FL,0500000US12039,Joseph M. Farley Nuclear Plant,53.0,1776.4
29.7258227162,-82.8003665306,12041,Gilchrist County,FL,0500000US12041,Edwin I. Hatch Nuclear Plant,155.0,1848.0
26.9564459351,-81.1890293853,12043,Glades County,FL,0500000US12043,St. Lucie Plant,64.0,2160.0
29.9086211231,-85.2610062794,12045,Gulf County,FL,0500000US12045,Joseph M. Farley Nuclear Plant,91.0,1776.4
30.4964266893,-82.9479591393,12047,Hamilton County,FL,0500000US12047,Edwin I. Hatch Nuclear Plant,106.0,1848.0
27.4927094815,-81.8100059395,12049,Hardee County,FL,0500000US12049,St. Lucie Plant,96.0,2160.0
26.5534898513,-81.1659012496,12051,Hendry County,FL,0500000US12051,St. Lucie Plant,79.0,2160.0
28.5561708513,-82.4684895116,12053,Hernando County,FL,0500000US12053,St. Lucie Plant,159.0,2160.0
27.3433797347,-81.3410379056,12055,Highlands County,FL,0500000US12055,St. Lucie Plant,67.0,2160.0
27.9062278359,-82.346916153,12057,Hillsborough County,FL,0500000US12057,St. Lucie Plant,134.0,2160.0
30.8678906078,-85.8141023534,12059,Holmes County,FL,0500000US12059,Joseph M. Farley Nuclear Plant,48.0,1776.4
27.6963908471,-80.5740896149,12061,Indian River County,FL,0500000US12061,St. Lucie Plant,31.0,2160.0
30.7953911236,-85.2154596916,12063,Jackson County,FL,0500000US12063,Joseph M. Farley Nuclear Plant,30.0,1776.4
30.4234582107,-83.9004744786,12065,Jefferson County,FL,0500000US12065,Joseph M. Farley Nuclear Plant,91.0,1776.4
29.9855183221,-83.1810673054,12067,Lafayette County,FL,0500000US12067,Edwin I. Hatch Nuclear Plant,143.0,1848.0
28.7614688332,-81.7113031676,12069,Lake County,FL,0500000US12069,St. Lucie Plant,132.0,2160.0
26.5756896561,-81.9154527285,12071,Lee County,FL,0500000US12071,St. Lucie Plant,116.0,2160.0
30.458037893,-84.2778815189,12073,Leon County,FL,0500000US12073,Joseph M. Farley Nuclear Plant,72.0,1776.4
29.2822055783,-82.7886132018,12075,Levy County,FL,0500000US12075,Edwin I. Hatch Nuclear Plant,185.0,1848.0
30.2413631478,-84.8829111582,12077,Liberty County,FL,0500000US12077,Joseph M. Farley Nuclear Plant,69.0,1776.4
30.4441430277,-83.4701228264,12079,Madison County,FL,0500000US12079,Joseph M. Farley Nuclear Plant,111.0,1776.4
27.4775188749,-82.3575458711,12081,Manatee County,FL,0500000US12081,St. Lucie Plant,130.0,2160.0
29.2102022904,-82.0566756823,12083,Marion County,FL,0500000US12083,St. Lucie Plant,169.0,2160.0
27.0816164392,-80.3984639525,12085,Martin County,FL,0500000US12085,St. Lucie Plant,21.0,2160.0
25.6089674858,-80.4986673175,12086,Miami-Dade County,FL,0500000US12086,Turkey Point Nuclear Station,16.0,2861.2
25.0467803277,-81.1856924179,12087,Monroe County,FL,0500000US12087,Turkey Point Nuclear Station,60.0,2861.2
30.6105780997,-81.7714179132,12089,Nassau County,FL,0500000US12089,Edwin I. Hatch Nuclear Plant,98.0,1848.0
30.6650297247,-86.5921750794,12091,Okaloosa County,FL,0500000US12091,Joseph M. Farley Nuclear Plant,96.0,1776.4
27.3863036127,-80.888585011,12093,Okeechobee County,FL,0500000US12093,St. Lucie Plant,39.0,2160.0
28.5144162588,-81.3234735281,12095,Orange County,FL,0500000US12095,St. Lucie Plant,104.0,2160.0
28.0626646156,-81.1494997552,12097,Osceola County,FL,0500000US12097,St. Lucie Plant,74.0,2160.0
26.6475645688,-80.4365110484,12099,Palm Beach County,FL,0500000US12099,St. Lucie Plant,50.0,2160.0
28.3067419076,-82.438869799,12101,Pasco County,FL,0500000US12101,St. Lucie Plant,149.0,2160.0
27.9026762041,-82.7395539464,12103,Pinellas County,FL,0500000US12103,St. Lucie Plant,157.0,2160.0
27.9488714857,-81.6976853961,12105,Polk County,FL,0500000US12105,St. Lucie Plant,98.0,2160.0
29.6086348479,-81.7443041288,12107,Putnam County,FL,0500000US12107,Edwin I. Hatch Nuclear Plant,165.0,1848.0
29.9121811706,-81.4098866827,12109,St. Johns County,FL,0500000US12109,Edwin I. Hatch Nuclear Plant,150.0,1848.0
27.3808664203,-80.4456030776,12111,St. Lucie County,FL,0500000US12111,St. Lucie Plant,12.0,2160.0
30.6929040291,-87.0184494886,12113,Santa Rosa County,FL,0500000US12113,Joseph M. Farley Nuclear Plant,119.0,1776.4
27.1824778115,-82.3649735213,12115,Sarasota County,FL,0500000US12115,St. Lucie Plant,131.0,2160.0
28.7169755783,-81.2363275276,12117,Seminole County,FL,0500000US12117,St. Lucie Plant,112.0,2160.0
28.7048225353,-82.0809953636,12119,Sumter County,FL,0500000US12119,St. Lucie Plant,146.0,2160.0
30.1956117481,-82.9914923725,12121,Suwannee County,FL,0500000US12121,Edwin I. Hatch Nuclear Plant,126.0,1848.0
30.0195666061,-83.6189726465,12123,Taylor County,FL,0500000US12123,Joseph M. Farley Nuclear Plant,122.0,1776.4
30.0438391148,-82.3714410129,12125,Union County,FL,0500000US12125,Edwin I. Hatch Nuclear Plant,131.0,1848.0
29.0634475051,-81.1485743573,12127,Volusia County,FL,0500000US12127,St. Lucie Plant,131.0,2160.0
30.1477719789,-84.3756074885,12129,Wakulla County,FL,0500000US12129,Joseph M. Farley Nuclear Plant,86.0,1776.4
30.6184688458,-86.1715163089,12131,Walton County,FL,0500000US12131,Joseph M. Farley Nuclear Plant,75.0,1776.4
30.6105923313,-85.6653287163,12133,Washington County,FL,0500000US12133,Joseph M. Farley Nuclear Plant,54.0,1776.4
31.7492803518,-82.288983582,13001,Appling County,GA,0500000US13001,Edwin I. Hatch Nuclear Plant,13.0,1848.0
31.2971083422,-82.8799928978,13003,Atkinson County,GA,0500000US13003,Edwin I. Hatch Nuclear Plant,54.0,1848.0
31.5536748311,-82.4526850982,13005,Bacon County,GA,0500000US13005,Edwin I. Hatch Nuclear Plant,27.0,1848.0
31.326183927,-84.4446694741,13007,Baker County,GA,0500000US13007,Joseph M. Farley Nuclear Plant,40.0,1776.4
33.0692757535,-83.2495906334,13009,Baldwin County,GA,0500000US13009,Vogtle Electric Generating Plant,86.0,2430.0
34.3541370113,-83.4973801652,13011,Banks County,GA,0500000US13011,Oconee Nuclear Station,46.0,2666.7
33.9931962064,-83.7127549805,13013,Barrow County,GA,0500000US13013,Oconee Nuclear Station,72.0,2666.7
34.2376620909,-84.8403384771,13015,Bartow County,GA,0500000US13015,Sequoyah Nuclear Plant,70.0,2441.0
31.7597819469,-83.2204589709,13017,Ben Hill County,GA,0500000US13017,Edwin I. Hatch Nuclear Plant,53.0,1848.0
31.2760599041,-83.229622,13019,Berrien County,GA,0500000US13019,Edwin I. Hatch Nuclear Plant,69.0,1848.0
32.8064982238,-83.6974200138,13021,Bibb County,GA,0500000US13021,Edwin I. Hatch Nuclear Plant,99.0,1848.0
32.4344414462,-83.3278388255,13023,Bleckley County,GA,0500000US13023,Edwin I. Hatch Nuclear Plant,67.0,1848.0
31.1968761426,-81.9818955745,13025,Brantley County,GA,0500000US13025,Edwin I. Hatch Nuclear Plant,55.0,1848.0
30.8419677363,-83.5802119065,13027,Brooks County,GA,0500000US13027,Joseph M. Farley Nuclear Plant,94.0,1776.4
32.013224335,-81.4424722248,13029,Bryan County,GA,0500000US13029,Edwin I. Hatch Nuclear Plant,53.0,1848.0
32.3968141786,-81.7431781429,13031,Bulloch County,GA,0500000US13031,Edwin I. Hatch Nuclear Plant,48.0,1848.0
33.0611535027,-82.0007811537,13033,Burke County,GA,0500000US13033,Vogtle Electric Generating Plant,15.0,2430.0
33.2878507429,-83.9571695116,13035,Butts County,GA,0500000US13035,Oconee Nuclear Station,120.0,2666.7
31.5291972743,-84.6245076946,13037,Calhoun County,GA,0500000US13037,Joseph M. Farley Nuclear Plant,36.0,1776.4
30.9224883015,-81.6363849358,13039,Camden County,GA,0500000US13039,Edwin I. Hatch Nuclear Plant,81.0,1848.0
32.403442782,-82.0736728222,13043,Candler County,GA,0500000US13043,Edwin I. Hatch Nuclear Plant,36.0,1848.0
33.5827978515,-85.0797630545,13045,Carroll County,GA,0500000US13045,Sequoyah Nuclear Plant,114.0,2441.0
34.9036574214,-85.1382470065,13047,Catoosa County,GA,0500000US13047,Sequoyah Nuclear Plant,22.0,2441.0
30.7817272016,-82.1376881412,13049,Charlton County,GA,0500000US13049,Edwin I. Hatch Nuclear Plant,81.0,1848.0
31.9739511211,-81.0939703133,13051,Chatham County,GA,0500000US13051,Edwin I. Hatch Nuclear Plant,73.0,1848.0
